2236674380	 A240E13DRAFT_00015710 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674381	 A240E13DRAFT_00015720 Predicted kinase related to galactokinase and mevalonate kinase [alpha proteobacterium SCGC AAA240-E13]
2236674382	 A240E13DRAFT_00015730 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674383	 A240E13DRAFT_00015740 Serine phosphatase RsbU, regulator of sigma subunit [alpha proteobacterium SCGC AAA240-E13]
2236674384	 A240E13DRAFT_00015750 Dihydroxyacid dehydratase/phosphogluconate dehydratase [alpha proteobacterium SCGC AAA240-E13]
2236674385	 A240E13DRAFT_00015760 Response regulator containing a CheY-like receiver domain and a GGDEF domain [alpha proteobacterium SCGC AAA240-E13]
2236674386	 A240E13DRAFT_00015770 Bacterial extracellular solute-binding proteins, family 3. [alpha proteobacterium SCGC AAA240-E13]
2236674387	 A240E13DRAFT_00015780 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674388	 A240E13DRAFT_00015790 NADPH-dependent glutamate synthase beta chain and related oxidoreductases [alpha proteobacterium SCGC AAA240-E13]
2236674389	 A240E13DRAFT_00015800 Prolipoprotein diacylglyceryltransferase [alpha proteobacterium SCGC AAA240-E13]
2236674390	 A240E13DRAFT_00015810 Fe-S oxidoreductase [alpha proteobacterium SCGC AAA240-E13]
2236674391	 A240E13DRAFT_00015820 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674392	 A240E13DRAFT_00015830 Predicted transcriptional regulator [alpha proteobacterium SCGC AAA240-E13]
2236674393	 A240E13DRAFT_00015840 Predicted hydrolase of the alpha/beta superfamily [alpha proteobacterium SCGC AAA240-E13]
2236674394	 A240E13DRAFT_00015850 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674395	 A240E13DRAFT_00015860 sodium ion-translocating decarboxylase, beta subunit [alpha proteobacterium SCGC AAA240-E13]
2236674396	 A240E13DRAFT_00015870 ribonuclease III, bacterial [alpha proteobacterium SCGC AAA240-E13]
2236674397	 A240E13DRAFT_00015880 Chorismate synthase [alpha proteobacterium SCGC AAA240-E13]
2236674398	 A240E13DRAFT_00015890 DNA polymerase III, alpha subunit [alpha proteobacterium SCGC AAA240-E13]
2236674399	 A240E13DRAFT_00015900 Periplasmic protein involved in polysaccharide export [alpha proteobacterium SCGC AAA240-E13]
2236674400	 A240E13DRAFT_00015910 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674401	 A240E13DRAFT_00015920 FOG: CheY-like receiver [alpha proteobacterium SCGC AAA240-E13]
2236674402	 A240E13DRAFT_00015930 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674403	 A240E13DRAFT_00015940 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674404	 A240E13DRAFT_00015950 Uncharacterized proteins, LmbE homologs [alpha proteobacterium SCGC AAA240-E13]
2236674405	 A240E13DRAFT_00015960 Isopropylmalate/homocitrate/citramalate synthases [alpha proteobacterium SCGC AAA240-E13]
2236674406	 A240E13DRAFT_00015970 Ketol-acid reductoisomerase [alpha proteobacterium SCGC AAA240-E13]
2236674407	 A240E13DRAFT_00015980 Organic solvent tolerance protein OstA [alpha proteobacterium SCGC AAA240-E13]
2236674408	 A240E13DRAFT_00015990 translation elongation factor Ts [alpha proteobacterium SCGC AAA240-E13]
2236674409	 A240E13DRAFT_00016000 Aspartokinases [alpha proteobacterium SCGC AAA240-E13]
2236674410	 A240E13DRAFT_00016010 2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase [alpha proteobacterium SCGC AAA240-E13]
2236674411	 A240E13DRAFT_00016020 N-methylhydantoinase A/acetone carboxylase, beta subunit [alpha proteobacterium SCGC AAA240-E13]
2236674412	 A240E13DRAFT_00016030 Cytochrome c biogenesis factor [alpha proteobacterium SCGC AAA240-E13]
2236674413	 A240E13DRAFT_00016040 Chaperonin GroEL (HSP60 family) [alpha proteobacterium SCGC AAA240-E13]
2236674414	 A240E13DRAFT_00016050 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674415	 A240E13DRAFT_00016060 Succinate dehydrogenase/fumarate reductase, cytochrome b subunit [alpha proteobacterium SCGC AAA240-E13]
2236674416	 A240E13DRAFT_00016070 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674417	 A240E13DRAFT_00016080 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674418	 A240E13DRAFT_00016090 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674419	 A240E13DRAFT_00016100 Acylphosphatases [alpha proteobacterium SCGC AAA240-E13]
2236674420	 A240E13DRAFT_00016110 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674421	 A240E13DRAFT_00016120 Phosphoglycerol transferase and related proteins, alkaline phosphatase superfamily [alpha proteobacterium SCGC AAA240-E13]
2236674422	 A240E13DRAFT_00016130 Thiol-disulfide isomerase and thioredoxins [alpha proteobacterium SCGC AAA240-E13]
2236674423	 A240E13DRAFT_00016140 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674424	 A240E13DRAFT_00016150 Response regulator containing a CheY-like receiver domain and an HD-GYP domain [alpha proteobacterium SCGC AAA240-E13]
2236674425	 A240E13DRAFT_00016160 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674426	 A240E13DRAFT_00016170 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674427	 A240E13DRAFT_00016180 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674428	 A240E13DRAFT_00016190 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674429	 A240E13DRAFT_00016200 Sulfite exporter TauE/SafE. [alpha proteobacterium SCGC AAA240-E13]
2236674430	 A240E13DRAFT_00016210 Succinate dehydrogenase/fumarate reductase, flavoprotein subunit [alpha proteobacterium SCGC AAA240-E13]
2236674431	 A240E13DRAFT_00016220 Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases [alpha proteobacterium SCGC AAA240-E13]
2236674432	 A240E13DRAFT_00016230 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674433	 A240E13DRAFT_00016240 hypothetical protein [alpha proteobacterium SCGC AAA240-E13]
2236674434	 A240E13DRAFT_00016250 Ammonia permease [alpha proteobacterium SCGC AAA240-E13]
2236674435	 A240E13DRAFT_00016260 Predicted membrane-associated Zn-dependent proteases 1 [alpha proteobacterium SCGC AAA240-E13]
2236674436	 A288E13DRAFT_00000010 Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II [alpha proteobacterium SCGC AAA288-E13]
2236674437	 A288E13DRAFT_00000020 Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily) [alpha proteobacterium SCGC AAA288-E13]
2236674438	 A288E13DRAFT_00000030 aspartate-semialdehyde dehydrogenase (peptidoglycan organisms) [alpha proteobacterium SCGC AAA288-E13]
2236674439	 A288E13DRAFT_00000040 succinate dehydrogenase, cytochrome b556 subunit [alpha proteobacterium SCGC AAA288-E13]
2236674440	 A288E13DRAFT_00000050 succinate dehydrogenase, hydrophobic membrane anchor protein [alpha proteobacterium SCGC AAA288-E13]
2236674441	 A288E13DRAFT_00000060 succinate dehydrogenase, flavoprotein subunit, E. coli/mitochondrial subgroup [alpha proteobacterium SCGC AAA288-E13]
2236674442	 A288E13DRAFT_00000070 succinate dehydrogenase and fumarate reductase iron-sulfur protein [alpha proteobacterium SCGC AAA288-E13]
2236674443	 A288E13DRAFT_00000080 methylmalonic acid semialdehyde dehydrogenase [alpha proteobacterium SCGC AAA288-E13]
2236674444	 A288E13DRAFT_00000090 malate dehydrogenase, NAD-dependent [alpha proteobacterium SCGC AAA288-E13]
2236674445	 A288E13DRAFT_00000100 succinyl-CoA synthetase, beta subunit [alpha proteobacterium SCGC AAA288-E13]
2236674446	 A288E13DRAFT_00000110 succinyl-CoA synthetase, alpha subunit [alpha proteobacterium SCGC AAA288-E13]
2236674447	 A288E13DRAFT_00000120 2-oxoglutarate dehydrogenase, E1 component [alpha proteobacterium SCGC AAA288-E13]
2236674448	 A288E13DRAFT_00000130 2-oxoglutarate dehydrogenase complex dihydrolipoamide succinyltransferase (E2 component) [alpha proteobacterium SCGC AAA288-E13]
2236674449	 A288E13DRAFT_00000140 dihydrolipoamide dehydrogenase [alpha proteobacterium SCGC AAA288-E13]
2236674450	 A288E13DRAFT_00000150 primosomal protein N' [alpha proteobacterium SCGC AAA288-E13]
2236674451	 A288E13DRAFT_00000160 ATP synthase, F1 delta subunit [alpha proteobacterium SCGC AAA288-E13]
2236674452	 A288E13DRAFT_00000170 proton translocating ATP synthase, F1 alpha subunit [alpha proteobacterium SCGC AAA288-E13]
2236674453	 A288E13DRAFT_00000180 ATP synthase, F1 gamma subunit [alpha proteobacterium SCGC AAA288-E13]
2236674454	 A288E13DRAFT_00000190 ATP synthase, F1 beta subunit [alpha proteobacterium SCGC AAA288-E13]
2236674455	 A288E13DRAFT_00000200 ATP synthase, F1 epsilon subunit (delta in mitochondria) [alpha proteobacterium SCGC AAA288-E13]
2236674456	 A288E13DRAFT_00000210 NTP pyrophosphohydrolases including oxidative damage repair enzymes [alpha proteobacterium SCGC AAA288-E13]
2236674457	 A288E13DRAFT_00000220 C-terminal peptidase (prc) [alpha proteobacterium SCGC AAA288-E13]
2236674458	 A288E13DRAFT_00000230 iojap-like ribosome-associated protein [alpha proteobacterium SCGC AAA288-E13]
2236674459	 A288E13DRAFT_00000240 nicotinate (nicotinamide) nucleotide adenylyltransferase [alpha proteobacterium SCGC AAA288-E13]
2236674460	 A288E13DRAFT_00000250 gamma-glutamyl phosphate reductase [alpha proteobacterium SCGC AAA288-E13]
2236674461	 A288E13DRAFT_00000260 glutamate 5-kinase [alpha proteobacterium SCGC AAA288-E13]
2236674462	 A288E13DRAFT_00000270 Obg family GTPase CgtA [alpha proteobacterium SCGC AAA288-E13]
2236674463	 A288E13DRAFT_00000280 ribosomal protein L27 [alpha proteobacterium SCGC AAA288-E13]
2236674464	 A288E13DRAFT_00000290 ribosomal protein L21 [alpha proteobacterium SCGC AAA288-E13]
2236674465	 A288E13DRAFT_00000300 hydroxyacylglutathione hydrolase [alpha proteobacterium SCGC AAA288-E13]
2236674466	 A288E13DRAFT_00000310 methionine biosynthesis protein MetW [alpha proteobacterium SCGC AAA288-E13]
2236674467	 A288E13DRAFT_00000320 homoserine O-acetyltransferase [alpha proteobacterium SCGC AAA288-E13]
2236674468	 A288E13DRAFT_00000330 histidinol-phosphate aminotransferase [alpha proteobacterium SCGC AAA288-E13]
2236674469	 A288E13DRAFT_00000340 Prephenate dehydrogenase [alpha proteobacterium SCGC AAA288-E13]
2236674470	 A288E13DRAFT_00000350 Putative Zn-dependent protease, contains TPR repeats [alpha proteobacterium SCGC AAA288-E13]
2236674471	 A288E13DRAFT_00000360 Cell wall-associated hydrolases (invasion-associated proteins) [alpha proteobacterium SCGC AAA288-E13]
2236674472	 A288E13DRAFT_00000370 hypothetical protein [alpha proteobacterium SCGC AAA288-E13]
2236674473	 A288E13DRAFT_00000380 potassium uptake protein, TrkH family [alpha proteobacterium SCGC AAA288-E13]
2236674474	 A288E13DRAFT_00000390 lysyl-tRNA synthetase, archaeal and spirochete [alpha proteobacterium SCGC AAA288-E13]
2236674475	 A288E13DRAFT_00000400 dihydroorotate dehydrogenase, subfamily 2 [alpha proteobacterium SCGC AAA288-E13]
2236674476	 A288E13DRAFT_00000410 Cytochrome c biogenesis protein [alpha proteobacterium SCGC AAA288-E13]
2236674477	 A288E13DRAFT_00000420 Predicted permeases [alpha proteobacterium SCGC AAA288-E13]
2236674478	 A288E13DRAFT_00000430 ribosomal protein L28 [alpha proteobacterium SCGC AAA288-E13]
2236674479	 A288E13DRAFT_00000440 conserved hypothetical integral membrane protein [alpha proteobacterium SCGC AAA288-E13]
2236674480	 A288E13DRAFT_00000450 agmatinase [alpha proteobacterium SCGC AAA288-E13]
2236674481	 A288E13DRAFT_00000460 Deoxyhypusine synthase [alpha proteobacterium SCGC AAA288-E13]
2236674482	 A288E13DRAFT_00000470 Diaminopimelate decarboxylase [alpha proteobacterium SCGC AAA288-E13]
2236674483	 A288E13DRAFT_00000480 Response regulator consisting of a CheY-like receiver domain and a Fis-type HTH domain [alpha proteobacterium SCGC AAA288-E13]
2236674484	 A288E13DRAFT_00000490 Uncharacterized conserved protein [alpha proteobacterium SCGC AAA288-E13]
2236674485	 A288E13DRAFT_00000500 ABC-type multidrug transport system, ATPase component [alpha proteobacterium SCGC AAA288-E13]
2236674486	 A288E13DRAFT_00000510 DNA polymerase I [alpha proteobacterium SCGC AAA288-E13]
2236674487	 A288E13DRAFT_00000520 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain [alpha proteobacterium SCGC AAA288-E13]
2236674488	 A288E13DRAFT_00000530 Signal transduction histidine kinase [alpha proteobacterium SCGC AAA288-E13]
2236674489	 A288E13DRAFT_00000540 adenosylhomocysteinase [alpha proteobacterium SCGC AAA288-E13]
2236674490	 A288E13DRAFT_00000550 ATPase, YjeE family [alpha proteobacterium SCGC AAA288-E13]
2236674491	 A288E13DRAFT_00000560 Predicted phosphotransferase related to Ser/Thr protein kinases [alpha proteobacterium SCGC AAA288-E13]
2236674492	 A288E13DRAFT_00000570 Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon) [alpha proteobacterium SCGC AAA288-E13]
2236674493	 A288E13DRAFT_00000580 phosphoglycerate mutase, BPG-dependent, family 1 [alpha proteobacterium SCGC AAA288-E13]
2236674494	 A288E13DRAFT_00000590 Uncharacterized protein involved in tolerance to divalent cations [alpha proteobacterium SCGC AAA288-E13]
2236674495	 A288E13DRAFT_00000600 hypothetical protein [alpha proteobacterium SCGC AAA288-E13]
2236674496	 A288E13DRAFT_00000610 Uncharacterized conserved protein [alpha proteobacterium SCGC AAA288-E13]
2236674497	 A288E13DRAFT_00000620 Micrococcal nuclease (thermonuclease) homologs [alpha proteobacterium SCGC AAA288-E13]
2236674498	 A288E13DRAFT_00000630 Uncharacterized protein conserved in bacteria [alpha proteobacterium SCGC AAA288-E13]
2236674499	 A288E13DRAFT_00000640 Cation/multidrug efflux pump [alpha proteobacterium SCGC AAA288-E13]
2236674500	 A288E13DRAFT_00000650 RND family efflux transporter, MFP subunit [alpha proteobacterium SCGC AAA288-E13]
2236674501	 A288E13DRAFT_00000660 Rhodanese-related sulfurtransferase [alpha proteobacterium SCGC AAA288-E13]
2236674502	 A288E13DRAFT_00000670 methionine-S-sulfoxide reductase [alpha proteobacterium SCGC AAA288-E13]
2236674503	 A288E13DRAFT_00000680 Predicted permeases [alpha proteobacterium SCGC AAA288-E13]
2236674504	 A288E13DRAFT_00000690 3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase [alpha proteobacterium SCGC AAA288-E13]
2236674505	 A288E13DRAFT_00000700 Glycosyltransferase family 17. [alpha proteobacterium SCGC AAA288-E13]
2236674506	 A288E13DRAFT_00000710 OHCU decarboxylase [alpha proteobacterium SCGC AAA288-E13]
2236674507	 A288E13DRAFT_00000720 hydroxyisourate hydrolase [alpha proteobacterium SCGC AAA288-E13]
2236674508	 A288E13DRAFT_00000730 xanthine dehydrogenase, small subunit [alpha proteobacterium SCGC AAA288-E13]
2236674509	 A288E13DRAFT_00000740 xanthine dehydrogenase, molybdopterin binding subunit [alpha proteobacterium SCGC AAA288-E13]
2236674510	 A288E13DRAFT_00000750 Cytosine/adenosine deaminases [alpha proteobacterium SCGC AAA288-E13]
2236674511	 A288E13DRAFT_00000760 Predicted membrane protein [alpha proteobacterium SCGC AAA288-E13]
2236674512	 A288E13DRAFT_00000770 Uncharacterized conserved protein [alpha proteobacterium SCGC AAA288-E13]
2236674513	 A288E13DRAFT_00000780 Predicted phosphoribosyltransferases [alpha proteobacterium SCGC AAA288-E13]
2236674514	 A288E13DRAFT_00000790 Permeases [alpha proteobacterium SCGC AAA288-E13]
2236674515	 A288E13DRAFT_00000800 hypothetical protein [alpha proteobacterium SCGC AAA288-E13]
2236674516	 A288E13DRAFT_00000810 Putative transcriptional regulator [alpha proteobacterium SCGC AAA288-E13]
2236674518	 A288E13DRAFT_00000830 yjeF N-terminal region [alpha proteobacterium SCGC AAA288-E13]
2236674519	 A288E13DRAFT_00000840 Molecular chaperone (small heat shock protein) [alpha proteobacterium SCGC AAA288-E13]
2236674520	 A288E13DRAFT_00000850 Protease II [alpha proteobacterium SCGC AAA288-E13]
2236674521	 A288E13DRAFT_00000860 DnaJ-class molecular chaperone with C-terminal Zn finger domain [alpha proteobacterium SCGC AAA288-E13]
2236674522	 A288E13DRAFT_00000870 ADP-heptose:LPS heptosyltransferase [alpha proteobacterium SCGC AAA288-E13]
2236674523	 A288E13DRAFT_00000880 Dihydrodipicolinate synthase/N-acetylneuraminate lyase [alpha proteobacterium SCGC AAA288-E13]
2236674524	 A288E13DRAFT_00000890 Cyclopropane fatty acid synthase and related methyltransferases [alpha proteobacterium SCGC AAA288-E13]
2236674525	 A288E13DRAFT_00000900 hypothetical protein [alpha proteobacterium SCGC AAA288-E13]
2236674526	 A288E13DRAFT_00000910 Acylphosphatases [alpha proteobacterium SCGC AAA288-E13]
2236674527	 A288E13DRAFT_00000920 protein-L-isoaspartate(D-aspartate) O-methyltransferase [alpha proteobacterium SCGC AAA288-E13]
2236674528	 A288E13DRAFT_00000930 Uncharacterized low-complexity proteins [alpha proteobacterium SCGC AAA288-E13]
2236674529	 A288E13DRAFT_00000940 NAD+ synthetase [alpha proteobacterium SCGC AAA288-E13]
2236674530	 A288E13DRAFT_00000950 NAD+ synthetase [alpha proteobacterium SCGC AAA288-E13]
2236674531	 A288E13DRAFT_00000960 Predicted Zn-dependent proteases and their inactivated homologs [alpha proteobacterium SCGC AAA288-E13]
2236674532	 A288E13DRAFT_00000970 Predicted Zn-dependent proteases and their inactivated homologs [alpha proteobacterium SCGC AAA288-E13]
2236674533	 A288E13DRAFT_00000980 Uncharacterized protein conserved in bacteria [alpha proteobacterium SCGC AAA288-E13]
2236674534	 A288E13DRAFT_00000990 hypothetical protein [alpha proteobacterium SCGC AAA288-E13]
2236674535	 A288E13DRAFT_00001000 Exonuclease I [alpha proteobacterium SCGC AAA288-E13]
2236674536	 A288E13DRAFT_00001010 thioredoxin [alpha proteobacterium SCGC AAA288-E13]
2236674537	 A288E13DRAFT_00001020 folylpolyglutamate synthase/dihydrofolate synthase [alpha proteobacterium SCGC AAA288-E13]
2236674538	 A288E13DRAFT_00001030 acetyl-CoA carboxylase, carboxyl transferase, beta subunit [alpha proteobacterium SCGC AAA288-E13]
2236674539	 A288E13DRAFT_00001040 pyridoxal phosphate enzyme, YggS family [alpha proteobacterium SCGC AAA288-E13]
2236674540	 A288E13DRAFT_00001050 Uncharacterized protein conserved in bacteria [alpha proteobacterium SCGC AAA288-E13]
2236674541	 A288E13DRAFT_00001060 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain [alpha proteobacterium SCGC AAA288-E13]
2236674542	 A288E13DRAFT_00001070 Sugar kinases, ribokinase family [alpha proteobacterium SCGC AAA288-E13]
2236674543	 A288E13DRAFT_00001080 endonuclease III [alpha proteobacterium SCGC AAA288-E13]
2236674544	 A288E13DRAFT_00001090 dihydrodipicolinate reductase [alpha proteobacterium SCGC AAA288-E13]
2236674545	 A288E13DRAFT_00001100 chaperone protein DnaJ [alpha proteobacterium SCGC AAA288-E13]
2236674546	 A288E13DRAFT_00001110 chaperone protein DnaK [alpha proteobacterium SCGC AAA288-E13]
2236674547	 A288E13DRAFT_00001120 Molecular chaperone GrpE (heat shock protein) [alpha proteobacterium SCGC AAA288-E13]
2236674548	 A288E13DRAFT_00001130 non-canonical purine NTP pyrophosphatase, rdgB/HAM1 family [alpha proteobacterium SCGC AAA288-E13]
2236674549	 A288E13DRAFT_00001140 ABC-type branched-chain amino acid transport systems, periplasmic component [alpha proteobacterium SCGC AAA288-E13]
2236674550	 A288E13DRAFT_00001150 probable S-adenosylmethionine-dependent methyltransferase, YraL family [alpha proteobacterium SCGC AAA288-E13]
2236674551	 A288E13DRAFT_00001160 Predicted periplasmic or secreted lipoprotein [alpha proteobacterium SCGC AAA288-E13]
2236674552	 A288E13DRAFT_00001170 Malic enzyme [alpha proteobacterium SCGC AAA288-E13]
2236674553	 A288E13DRAFT_00001180 integral membrane protein MviN [alpha proteobacterium SCGC AAA288-E13]
2236674554	 A288E13DRAFT_00001190 Tryptophanyl-tRNA synthetase [alpha proteobacterium SCGC AAA288-E13]
2236674555	 A288E13DRAFT_00001200 Tryptophanyl-tRNA synthetase [alpha proteobacterium SCGC AAA288-E13]
2236674556	 A288E13DRAFT_00001210 Uncharacterized FlgJ-related protein [alpha proteobacterium SCGC AAA288-E13]
2236674557	 A288E13DRAFT_00001220 Predicted xylanase/chitin deacetylase [alpha proteobacterium SCGC AAA288-E13]
2236674558	 A288E13DRAFT_00001230 Inactive homolog of metal-dependent proteases, putative molecular chaperone [alpha proteobacterium SCGC AAA288-E13]
2236674559	 A288E13DRAFT_00001240 Fe2+/Zn2+ uptake regulation proteins [alpha proteobacterium SCGC AAA288-E13]
2236674560	 A288E13DRAFT_00001250 tRNA-N(6)-(isopentenyl)adenosine-37 thiotransferase enzyme MiaB [alpha proteobacterium SCGC AAA288-E13]
2236674561	 A288E13DRAFT_00001260 Phosphate starvation-inducible protein PhoH, predicted ATPase [alpha proteobacterium SCGC AAA288-E13]
2236674562	 A288E13DRAFT_00001270 metalloprotein, YbeY/UPF0054 family [alpha proteobacterium SCGC AAA288-E13]
2236674563	 A288E13DRAFT_00001280 apolipoprotein N-acyltransferase [alpha proteobacterium SCGC AAA288-E13]
2236674564	 A288E13DRAFT_00001290 S-adenosylmethionine synthetase [alpha proteobacterium SCGC AAA288-E13]
2236674565	 A288E13DRAFT_00001300 transcription termination factor NusA/transcription termination factor NusA, C-terminal duplication [alpha proteobacterium SCGC AAA288-E13]
2236674566	 A288E13DRAFT_00001310 translation initiation factor IF-2 [alpha proteobacterium SCGC AAA288-E13]
2236674567	 A288E13DRAFT_00001320 ribosome-binding factor A [alpha proteobacterium SCGC AAA288-E13]
2236674568	 A288E13DRAFT_00001330 ribosomal protein S15, bacterial/organelle [alpha proteobacterium SCGC AAA288-E13]
2236674569	 A288E13DRAFT_00001340 polyribonucleotide nucleotidyltransferase [alpha proteobacterium SCGC AAA288-E13]
2236674570	 A288E13DRAFT_00001350 Enoyl-[acyl-carrier-protein] reductase (NADH) [alpha proteobacterium SCGC AAA288-E13]
2236674571	 A288E13DRAFT_00001360 3-oxoacyl-(acyl-carrier-protein) synthase [alpha proteobacterium SCGC AAA288-E13]
2236674572	 A288E13DRAFT_00001370 beta-hydroxyacyl-[acyl carrier protein] dehydratase FabA [alpha proteobacterium SCGC AAA288-E13]
2236674573	 A288E13DRAFT_00001380 catalase/peroxidase HPI [alpha proteobacterium SCGC AAA288-E13]
2236674574	 A288E13DRAFT_00001390 Uncharacterized protein conserved in bacteria [alpha proteobacterium SCGC AAA288-E13]
2236674575	 A288E13DRAFT_00001400 Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2 [alpha proteobacterium SCGC AAA288-E13]
2236674576	 A288E13DRAFT_00001410 deoxyuridine 5'-triphosphate nucleotidohydrolase (dut) [alpha proteobacterium SCGC AAA288-E13]
2236674577	 A288E13DRAFT_00001420 phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase, prokaryotic [alpha proteobacterium SCGC AAA288-E13]
2236674578	 A288E13DRAFT_00001430 2-polyprenylphenol 6-hydroxylase [alpha proteobacterium SCGC AAA288-E13]
2236674579	 A288E13DRAFT_00001440 ubiquinone/menaquinone biosynthesis methyltransferases [alpha proteobacterium SCGC AAA288-E13]
2236674580	 A288E13DRAFT_00001450 formamidopyrimidine-DNA glycosylase (fpg) [alpha proteobacterium SCGC AAA288-E13]
2236674581	 A288E13DRAFT_00001460 ribosomal protein S20 [alpha proteobacterium SCGC AAA288-E13]
2236674582	 A288E13DRAFT_00001470 chromosomal replication initiator protein DnaA [alpha proteobacterium SCGC AAA288-E13]
2236674583	 A288E13DRAFT_00001480 DNA polymerase III, beta subunit [alpha proteobacterium SCGC AAA288-E13]
2236674584	 A288E13DRAFT_00001490 1-acyl-sn-glycerol-3-phosphate acyltransferase [alpha proteobacterium SCGC AAA288-E13]
2236674585	 A288E13DRAFT_00001500 diaminopimelate decarboxylase [alpha proteobacterium SCGC AAA288-E13]
2236674586	 A288E13DRAFT_00001510 hypothetical protein [alpha proteobacterium SCGC AAA288-E13]
2236674587	 A288E13DRAFT_00001520 argininosuccinate lyase [alpha proteobacterium SCGC AAA288-E13]
2236674588	 A288E13DRAFT_00001530 Thiol-disulfide isomerase and thioredoxins [alpha proteobacterium SCGC AAA288-E13]
2236674589	 A288E13DRAFT_00001540 Predicted esterase [alpha proteobacterium SCGC AAA288-E13]
2236674590	 A288E13DRAFT_00001550 Restriction endonuclease [alpha proteobacterium SCGC AAA288-E13]
2236674591	 A288E13DRAFT_00001560 Disulfide bond formation protein DsbB [alpha proteobacterium SCGC AAA288-E13]
2236674592	 A288E13DRAFT_00001570 Predicted membrane protein [alpha proteobacterium SCGC AAA288-E13]
2236674593	 A288E13DRAFT_00001580 adenosine deaminase [alpha proteobacterium SCGC AAA288-E13]
2236674594	 A288E13DRAFT_00001590 Permeases of the major facilitator superfamily [alpha proteobacterium SCGC AAA288-E13]
2236674595	 A288E13DRAFT_00001600 Permeases of the major facilitator superfamily [alpha proteobacterium SCGC AAA288-E13]
2236674597	 A288E13DRAFT_00001620 Long-chain acyl-CoA synthetases (AMP-forming) [alpha proteobacterium SCGC AAA288-E13]
2236674598	 A288E13DRAFT_00001630 Transcriptional regulators, similar to M. xanthus CarD [alpha proteobacterium SCGC AAA288-E13]
2236674599	 A288E13DRAFT_00001640 haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E [alpha proteobacterium SCGC AAA288-E13]
2236674600	 A288E13DRAFT_00001650 riboflavin kinase/FMN adenylyltransferase [alpha proteobacterium SCGC AAA288-E13]
2236674601	 A288E13DRAFT_00001660 isoleucyl-tRNA synthetase [alpha proteobacterium SCGC AAA288-E13]
2236674602	 A288E13DRAFT_00001670 lipoprotein signal peptidase [alpha proteobacterium SCGC AAA288-E13]
2236674603	 A288E13DRAFT_00001680 Protein of unknown function (DUF3035). [alpha proteobacterium SCGC AAA288-E13]
2236674604	 A288E13DRAFT_00001690 Glucose-6-phosphate isomerase [alpha proteobacterium SCGC AAA288-E13]
2236674605	 A288E13DRAFT_00001700 RNA methyltransferase, RsmD family [alpha proteobacterium SCGC AAA288-E13]
2236674606	 A288E13DRAFT_00001710 Uncharacterized protein conserved in bacteria [alpha proteobacterium SCGC AAA288-E13]
2236674607	 A288E13DRAFT_00001720 Lauroyl/myristoyl acyltransferase [alpha proteobacterium SCGC AAA288-E13]
2236674608	 A288E13DRAFT_00001730 tetraacyldisaccharide 4'-kinase [alpha proteobacterium SCGC AAA288-E13]
2236674609	 A288E13DRAFT_00001740 3-deoxy-D-manno-octulosonic-acid transferase [alpha proteobacterium SCGC AAA288-E13]
2236674610	 A288E13DRAFT_00001750 3-deoxy-D-manno-octulosonic-acid transferase [alpha proteobacterium SCGC AAA288-E13]
2236674611	 A288E13DRAFT_00001760 ABC-type multidrug transport system, ATPase and permease components [alpha proteobacterium SCGC AAA288-E13]
2236674612	 A288E13DRAFT_00001770 Co-chaperonin GroES (HSP10) [alpha proteobacterium SCGC AAA288-E13]
